dt,dt_iso,timezone,city_name,lat,lon,temp,rain_1h,rain_3h
1588719600,2020-05-05 23:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,42.8,,
1588723200,2020-05-06 00:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,39.87,,
1588726800,2020-05-06 01:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,41.72,,
1588730400,2020-05-06 02:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,40.1,,
1588734000,2020-05-06 03:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,39.15,,
1588737600,2020-05-06 04:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,38.7,,
1588741200,2020-05-06 05:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,38.39,,
1588744800,2020-05-06 06:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,40.17,,
1588748400,2020-05-06 07:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,44.2,,
1588752000,2020-05-06 08:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,49.28,,
1588755600,2020-05-06 09:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,51.69,,
1588759200,2020-05-06 10:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,53.13,,
1588762800,2020-05-06 11:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,58.06,,
1588766400,2020-05-06 12:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,57.2,,
1588770000,2020-05-06 13:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,55.72,,
1588773600,2020-05-06 14:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,56.21,,
1588777200,2020-05-06 15:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,56.35,,
1588780800,2020-05-06 16:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,55.22,,
1588784400,2020-05-06 17:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,52.92,,
1588788000,2020-05-06 18:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,51.19,,
1588791600,2020-05-06 19:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,49.39,,
1588795200,2020-05-06 20:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,46.85,,
1588798800,2020-05-06 21:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,44.73,,
1588802400,2020-05-06 22:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,42.24,,
1588806000,2020-05-06 23:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,41.29,,
1588809600,2020-05-07 00:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,39.97,,
1588813200,2020-05-07 01:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,40.19,,
1588816800,2020-05-07 02:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,40.35,,
1588820400,2020-05-07 03:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,39.02,,
1588824000,2020-05-07 04:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,39.27,,
1588827600,2020-05-07 05:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,38.23,,
1588831200,2020-05-07 06:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,41.76,,
1588834800,2020-05-07 07:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,45.03,,
1588838400,2020-05-07 08:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,50.68,,
1588842000,2020-05-07 09:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,55.38,,
1588845600,2020-05-07 10:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,55.58,,
1588849200,2020-05-07 11:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,61.09,,
1588852800,2020-05-07 12:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,61.63,,
1588856400,2020-05-07 13:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,59.16,,
1588860000,2020-05-07 14:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,60.19,,
1588863600,2020-05-07 15:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,57.81,,
1588867200,2020-05-07 16:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,55.83,,
1588870800,2020-05-07 17:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,57.36,,
1588874400,2020-05-07 18:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,55.36,,
1588878000,2020-05-07 19:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,53.94,,
1588881600,2020-05-07 20:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,52.7,,
1588885200,2020-05-07 21:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,52.77,0.5,
1588888800,2020-05-07 22:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,50.54,,
1588892400,2020-05-07 23:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,49.08,,
1588896000,2020-05-08 00:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,48.09,,
1588899600,2020-05-08 01:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,46.69,,
1588903200,2020-05-08 02:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,47.5,,
1588906800,2020-05-08 03:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,47.46,,
1588910400,2020-05-08 04:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,46.35,,
1588914000,2020-05-08 05:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,47.05,,
1588917600,2020-05-08 06:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,48.16,,
1588921200,2020-05-08 07:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,50.09,,
1588924800,2020-05-08 08:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,51.69,,
1588928400,2020-05-08 09:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,53.35,,
1588932000,2020-05-08 10:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,53.94,,
1588935600,2020-05-08 11:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,54.14,,
1588939200,2020-05-08 12:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,53.15,,
1588942800,2020-05-08 13:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,52.88,,
1588946400,2020-05-08 14:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,52.39,,
1588950000,2020-05-08 15:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,51.75,,
1588953600,2020-05-08 16:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,51.3,,
1588957200,2020-05-08 17:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,50.56,0.5,
1588960800,2020-05-08 18:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,49.91,0.5,
1588964400,2020-05-08 19:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,49.39,0.5,
1588968000,2020-05-08 20:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,48.65,,
1588971600,2020-05-08 21:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,48.09,0.5,
1588975200,2020-05-08 22:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,48.09,0.5,
1588978800,2020-05-08 23:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,47.89,,
1588982400,2020-05-09 00:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,47.71,,
1588986000,2020-05-09 01:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,46.72,,
1588989600,2020-05-09 02:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,46.33,,
1588993200,2020-05-09 03:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,45.73,,
1588996800,2020-05-09 04:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,46.45,,
1589000400,2020-05-09 05:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,46,,
1589004000,2020-05-09 06:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,46.98,,
1589007600,2020-05-09 07:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,47.48,,
1589011200,2020-05-09 08:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,49.8,,
1589014800,2020-05-09 09:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,53.19,,
1589018400,2020-05-09 10:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,55.09,,
1589022000,2020-05-09 11:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,56.17,,
1589025600,2020-05-09 12:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,55.18,,
1589029200,2020-05-09 13:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,54.12,,
1589032800,2020-05-09 14:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,53.91,,
1589036400,2020-05-09 15:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,54.18,,
1589040000,2020-05-09 16:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,52.74,8,
1589043600,2020-05-09 17:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,47.7,1,
1589047200,2020-05-09 18:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,46.18,2,
1589050800,2020-05-09 19:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,45.81,1,
1589054400,2020-05-09 20:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,44.22,0.5,
1589058000,2020-05-09 21:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,43.23,,
1589061600,2020-05-09 22:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,42.37,0.5,
1589065200,2020-05-09 23:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,41.9,,
1589068800,2020-05-10 00:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,41.04,,
1589072400,2020-05-10 01:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,40.8,,
1589076000,2020-05-10 02:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,40.19,1.5,
1589079600,2020-05-10 03:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,38.97,0.5,
1589083200,2020-05-10 04:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,36.88,,
1589086800,2020-05-10 05:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,36.91,,
1589090400,2020-05-10 06:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,36.77,,
1589094000,2020-05-10 07:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,39.13,,
1589097600,2020-05-10 08:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,39.76,,
1589101200,2020-05-10 09:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,39.81,0.9,
1589104800,2020-05-10 10:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,40.23,,
1589108400,2020-05-10 11:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,40.3,,
1589112000,2020-05-10 12:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,40.6,,
1589115600,2020-05-10 13:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,41.76,,
1589119200,2020-05-10 14:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,42.89,,
1589122800,2020-05-10 15:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,42.71,,
1589126400,2020-05-10 16:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,41.74,,
1589130000,2020-05-10 17:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,40.57,,
1589133600,2020-05-10 18:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,39.67,,
1589137200,2020-05-10 19:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,39.06,,
1589140800,2020-05-10 20:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,37.51,,
1589144400,2020-05-10 21:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,36.68,,
1589148000,2020-05-10 22:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,35.46,,
1589151600,2020-05-10 23:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,35.98,,
1589155200,2020-05-11 00:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,36.32,,
1589158800,2020-05-11 01:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,36.19,,
1589162400,2020-05-11 02:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,35.74,0.5,
1589166000,2020-05-11 03:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,35.51,,
1589169600,2020-05-11 04:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,35.96,,
1589173200,2020-05-11 05:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,36.16,0.5,
1589176800,2020-05-11 06:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,37.96,,
1589180400,2020-05-11 07:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,39.51,,
1589184000,2020-05-11 08:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,41.2,,
1589187600,2020-05-11 09:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,42.91,,
1589191200,2020-05-11 10:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,43.7,,
1589194800,2020-05-11 11:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,44.76,,
1589198400,2020-05-11 12:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,46.56,,
1589202000,2020-05-11 13:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,46.8,,
1589205600,2020-05-11 14:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,47.41,,
1589209200,2020-05-11 15:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,47.7,,
1589212800,2020-05-11 16:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,47.73,,
1589216400,2020-05-11 17:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,49.06,,
1589220000,2020-05-11 18:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,48.02,,
1589223600,2020-05-11 19:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,46.44,,
1589227200,2020-05-11 20:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,44.31,,
1589230800,2020-05-11 21:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,44.55,,
1589234400,2020-05-11 22:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,42.58,0.5,
1589238000,2020-05-11 23:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,43.12,,
1589241600,2020-05-12 00:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,41.88,,
1589245200,2020-05-12 01:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,41.22,,
1589248800,2020-05-12 02:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,40.8,,
1589252400,2020-05-12 03:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,40.39,,
1589256000,2020-05-12 04:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,40.57,,
1589259600,2020-05-12 05:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,39.96,,
1589263200,2020-05-12 06:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,40.23,0.5,
1589266800,2020-05-12 07:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,41.5,,
1589270400,2020-05-12 08:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,42.39,,
1589274000,2020-05-12 09:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,43.75,,
1589277600,2020-05-12 10:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,45.82,,
1589281200,2020-05-12 11:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,47.86,,
1589284800,2020-05-12 12:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,48.87,0.5,
1589288400,2020-05-12 13:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,47.43,,
1589292000,2020-05-12 14:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,41.27,1,
1589295600,2020-05-12 15:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,41.36,,
1589299200,2020-05-12 16:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,41.94,,
1589302800,2020-05-12 17:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,40.8,,
1589306400,2020-05-12 18:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,40.37,,
1589310000,2020-05-12 19:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,39.78,,
1589313600,2020-05-12 20:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,37.85,,
1589317200,2020-05-12 21:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,36.39,,
1589320800,2020-05-12 22:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,35.38,,
1589324400,2020-05-12 23:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,36.14,,
1589328000,2020-05-13 00:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,36.1,,
1589331600,2020-05-13 01:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,35.83,,
1589335200,2020-05-13 02:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,34.99,,
1589338800,2020-05-13 03:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,35.17,,
1589342400,2020-05-13 04:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,35.47,,
1589346000,2020-05-13 05:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,35.71,,
1589349600,2020-05-13 06:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,38.25,,
1589353200,2020-05-13 07:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,39.67,,
1589356800,2020-05-13 08:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,41.05,,
1589360400,2020-05-13 09:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,40.84,0.9,
1589364000,2020-05-13 10:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,41.67,0.9,
1589367600,2020-05-13 11:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,41.95,0.9,
1589371200,2020-05-13 12:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,43.05,,
1589374800,2020-05-13 13:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,43.12,,
1589378400,2020-05-13 14:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,43.02,,
1589382000,2020-05-13 15:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,43.18,,
1589385600,2020-05-13 16:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,44.55,,
1589389200,2020-05-13 17:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,43.54,,
1589392800,2020-05-13 18:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,43.7,,
1589396400,2020-05-13 19:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,43.74,,
1589400000,2020-05-13 20:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,42.6,,
1589403600,2020-05-13 21:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,41.22,,
1589407200,2020-05-13 22:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,39.87,,
1589410800,2020-05-13 23:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,37.06,,
1589414400,2020-05-14 00:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,36.55,,
1589418000,2020-05-14 01:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,34.81,,
1589421600,2020-05-14 02:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,35.89,,
1589425200,2020-05-14 03:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,37.06,,
1589428800,2020-05-14 04:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,39.42,,
1589432400,2020-05-14 05:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,41.79,,
1589436000,2020-05-14 06:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,43.47,,
1589439600,2020-05-14 07:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,45.95,,
1589443200,2020-05-14 08:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,48.65,,
1589446800,2020-05-14 09:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,49.19,,
1589450400,2020-05-14 10:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,49.35,,
1589454000,2020-05-14 11:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,49.84,,
1589457600,2020-05-14 12:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,51.03,,
1589461200,2020-05-14 13:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,52.41,,
1589464800,2020-05-14 14:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,52.63,,
1589468400,2020-05-14 15:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,51.67,,
1589472000,2020-05-14 16:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,52.45,,
1589475600,2020-05-14 17:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,51.06,,
1589479200,2020-05-14 18:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,50.02,,
1589482800,2020-05-14 19:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,48.83,,
1589486400,2020-05-14 20:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,48.2,,
1589490000,2020-05-14 21:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,47.25,,
1589493600,2020-05-14 22:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,46.8,,
1589497200,2020-05-14 23:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,44.4,,
1589500800,2020-05-15 00:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,44.38,,
1589504400,2020-05-15 01:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,43.25,,
1589508000,2020-05-15 02:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,44.78,,
1589511600,2020-05-15 03:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,44.65,,
1589515200,2020-05-15 04:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,44.19,,
1589518800,2020-05-15 05:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,44.76,,
1589522400,2020-05-15 06:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,46.15,,
1589526000,2020-05-15 07:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,46.81,,
1589529600,2020-05-15 08:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,48.96,,
1589533200,2020-05-15 09:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,49.51,,
1589536800,2020-05-15 10:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,49.41,0.3,
1589540400,2020-05-15 11:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,51.71,,
1589544000,2020-05-15 12:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,51.93,,
1589547600,2020-05-15 13:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,53.94,,
1589551200,2020-05-15 14:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,52.77,,
1589554800,2020-05-15 15:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,52.32,,
1589558400,2020-05-15 16:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,51.24,0.5,
1589562000,2020-05-15 17:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,50.45,,
1589565600,2020-05-15 18:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,50.52,,
1589569200,2020-05-15 19:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,50.2,,
1589572800,2020-05-15 20:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,49.3,,
1589576400,2020-05-15 21:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,48.25,,
1589580000,2020-05-15 22:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,47.62,,
1589583600,2020-05-15 23:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,46.87,,
1589587200,2020-05-16 00:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,47.01,,
1589590800,2020-05-16 01:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,47.34,,
1589594400,2020-05-16 02:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,45.75,,
1589598000,2020-05-16 03:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,45.63,,
1589601600,2020-05-16 04:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,45.55,,
1589605200,2020-05-16 05:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,46.29,,
1589608800,2020-05-16 06:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,47.17,,
1589612400,2020-05-16 07:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,47.35,,
1589616000,2020-05-16 08:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,50.97,,
1589619600,2020-05-16 09:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,51.44,,
1589623200,2020-05-16 10:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,51.78,,
1589626800,2020-05-16 11:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,52.02,,
1589630400,2020-05-16 12:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,54.39,0.9,
1589634000,2020-05-16 13:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,51.1,0.9,
1589637600,2020-05-16 14:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,55.44,,
1589641200,2020-05-16 15:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,54.45,,
1589644800,2020-05-16 16:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,52.99,,
1589648400,2020-05-16 17:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,54.7,,
1589652000,2020-05-16 18:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,53.38,,
1589655600,2020-05-16 19:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,53.11,,
1589659200,2020-05-16 20:00:00 +0000 UTC,3600,Aberdeen,57.149717,-2.094278,52.02,,
